ID Anggota,Kode Buku,Judul,Kode Klasifikasi,Nama Klasifikasi,Tanggal Pinjam,Tanggal Kembali,Bulan Peminjaman,Status peminjaman
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
190462201083,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2104010089,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-06,2024-03-13,Maret,Telah Kembali
2304120133,KB-643562,Makroekonomi : Teori Pengantar Edisi Ketiga,339,Ilmu-ilmu sosial,2024-03-06,2024-03-13,Maret,Telah Kembali
2304010034,KB-643562,Makroekonomi : Teori Pengantar Edisi Ketiga,339,Ilmu-ilmu sosial,2024-03-06,2024-03-13,Maret,Telah Kembali
2304120193,KB-643562,Makroekonomi : Teori Pengantar Edisi Ketiga,339,Ilmu-ilmu sosial,2024-03-06,2024-03-13,Maret,Telah Kembali
2304010063,KB-206679,Akuntansi keuangan jilid 1,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120170,KB-902645,Akuntansi keuangan jilid 2,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120113,KB-977247,Moga bunda disayang allah,813,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020011,KB-263763,Statistika terapan dengan excel dan spss,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020024,KB-971631,Pokok-pokok materi statistik 2 ( statistik infrensif),519,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020027,KB-971631,Pokok-pokok materi statistik 2 ( statistik infrensif),519,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020091,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020091,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020091,KB-493383,Akuntansi keuangan lanjutan berbasis PSAK,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020103,KB-097013,Teori ekonomi makro suatu pengantar,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020103,KB-493383,Akuntansi keuangan lanjutan berbasis PSAK,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2103010077,KB-011086,Metodologi pengajaran bahasa 1,371,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2103010077,KB-743615,Metode penelitian pendidikan,1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2103010077,KB-743615,Metode penelitian pendidikan,1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2103010077,KB-743615,Metode penelitian pendidikan,1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2103010077,KB-743615,Metode penelitian pendidikan,1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010031,KB-128771,Praktis menyusun laporan keuangan,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010031,KB-908197,MEMAHAMI AKUNTANSI DASAR pendekatan teknis siklus akuntansi EDISI 3,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010031,KB-908197,MEMAHAMI AKUNTANSI DASAR pendekatan teknis siklus akuntansi EDISI 3,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010030,KB-128771,Praktis menyusun laporan keuangan,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010030,KB-908197,MEMAHAMI AKUNTANSI DASAR pendekatan teknis siklus akuntansi EDISI 3,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010030,KB-908197,MEMAHAMI AKUNTANSI DASAR pendekatan teknis siklus akuntansi EDISI 3,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304130169,KB-765479,Pendidikan agama islam,297,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2304130169,KB-765479,Pendidikan agama islam,297,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2304130169,KB-765479,Pendidikan agama islam,297,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020043,KB-938785,Ekonomika Makro Edisi Revis,330,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304020020,KB-938785,Ekonomika Makro Edisi Revis,330,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120194,KB-097738,Hukum keluarga islam di Indonesia,298,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2303110059,KB-208184,Fisika dasar untuk mahasiswa ilmu-ilmu eksakta & teknik,530,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2303110059,KB-663356,Biologi jilid 3,570,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2004010038,KB-321826,Jutaan UMKM Pahlawan pajak urus pajak itu sangat sangat mudah,336,Ilmu-ilmu sosial,2024-03-05,2024-03-08,Maret,Telah Kembali
2004010038,KB-321826,Jutaan UMKM Pahlawan pajak urus pajak itu sangat sangat mudah,336,Ilmu-ilmu sosial,2024-03-05,2024-03-08,Maret,Telah Kembali
2004010038,KB-134440,Konsep dasar perpajakan,336,Ilmu-ilmu sosial,2024-03-05,2024-03-08,Maret,Telah Kembali
2004010038,KB-966844,"Ketentuan Umum Perpajakan, Lengkap Dengan Undang-undang No.28 Tahun 2007",336,Ilmu-ilmu sosial,2024-03-05,2024-03-08,Maret,Telah Kembali
2004010037,KB-736547,Buku Pintar Pajak,336,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2004010037,KB-056332,Perpajakan: Teori dan Kasus buku 1,336,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2004010037,KB-966844,"Ketentuan Umum Perpajakan, Lengkap Dengan Undang-undang No.28 Tahun 2007",336,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203010078,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2203010078,KB-895477,Pengantar statistika,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2203010078,KB-637016,Dasar-Dasar Statistika,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120149,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120149,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120149,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120149,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120149,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120149,KB-155567,Teori ekonomi mikro suatu pengantar,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010147,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010147,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010147,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010147,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010147,KB-690302,Pengantar ilmu hukum,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010147,KB-155567,Teori ekonomi mikro suatu pengantar,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2301020083,KB-533371,SEJARAH MARITIM INDONESIA,944,Geografi dan sejarah,2024-03-05,2024-03-12,Maret,Telah Kembali
2301020081,KB-533371,SEJARAH MARITIM INDONESIA,944,Geografi dan sejarah,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120001,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120001,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120001,KB-321628,Pengantar ilmu ekonomi edisi ke 3,330,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010046,KB-523537,KUHP DAN KUHAP,345,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010046,KB-850427,EKONOMI MATEMATIKA BISNIS,330,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010046,KB-850427,EKONOMI MATEMATIKA BISNIS,330,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010099,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010099,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010099,KB-273195,Ekonomi Makro,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010094,KB-240370,hukum bisnis prinsip dan pelaksanaannya diindonesia,650,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010045,KB-945351,Makroekonomi,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010045,KB-945351,Makroekonomi,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010045,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010045,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010096,KB-702279,KONSEP HUKUM PERDATA,346,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010096,KB-702279,KONSEP HUKUM PERDATA,346,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010096,KB-086102,Hukum bisnis untuk perusahaan,346,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010095,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010095,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010095,KB-086102,Hukum bisnis untuk perusahaan,346,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120144,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120144,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120144,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120144,KB-077580,EKONOMI MAKRO,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120144,KB-155567,Teori ekonomi mikro suatu pengantar,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120148,KB-056808,Buku Pintar UUD 1945 & Amandemen Untuk Pelajar dan Umum,342,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120148,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120148,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120148,KB-561044,Ekonomi makro pengantar,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010092,KB-904149,Principles of economics pengantar ekonomi makro,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010092,KB-092990,HUKUM BISNIS,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010093,KB-887901,Hukum Bisnis untuk Perusahaan,346,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010005,KB-442204,Akuntansi dasar & aplikasi dalam bisnis jilid 3,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010005,KB-642884,"Akuntansi keuangan menengah 1, ed.2",657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010005,KB-887572,Akuntansi keuangan menengah,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010005,KB-887572,Akuntansi keuangan menengah,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010005,KB-887572,Akuntansi keuangan menengah,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010005,KB-887572,Akuntansi keuangan menengah,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020055,KB-820908,Evaluasi pembelajaran,371,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020056,KB-820908,Evaluasi pembelajaran,371,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010047,KB-086102,Hukum bisnis untuk perusahaan,346,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010047,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010047,KB-222513,pengantar ilmu ekonomi makro,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020004,KB-142185,Metode penelitian dan statistik,1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020004,KB-518039,Statistik Untuk Penelitian Pendidikan,371,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020030,KB-145151,STATISTIK TEORI DAN APLIKASI JILID 1 EDISI KELIMA,1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020030,KB-015996,Analisis data statistik : sebuah pendekatan praktis pengolahan statistik bermuatan karakter,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120200,KB-541617,Pengantar ekonomi makro tinjauan ekonomi syariah,339,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120200,KB-240370,hukum bisnis prinsip dan pelaksanaannya diindonesia,650,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020017,KB-441402,Statistik,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020017,KB-441402,Statistik,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020017,KB-441402,Statistik,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020017,KB-185919,Gadis kretek,813,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120200,KB-205628,Buku ajar pengantar hukum bisnis,340,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2205010081,KB-962735,Inovasi Pemerintahan : Menuju Tata Kelola Pemerintahan Daerah Ideal,352,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2205010081,KB-921904,"Metode penelitian kuantitatif dan kualitatif teori, penerapan dan riset nyata",1,Karya umum,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010030,KB-290050,Morfologi,416,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010062,KB-043227,MENYIMAK SEBAGAI SUATU KETERAMPILAN BERBAHASA,415,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010062,KB-237460,Morfologi bahasa indonesia pendekatan proses,416,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010058,KB-488619,KAJIAN MORFOLOGI,416,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010058,KB-043227,MENYIMAK SEBAGAI SUATU KETERAMPILAN BERBAHASA,415,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010023,KB-043227,MENYIMAK SEBAGAI SUATU KETERAMPILAN BERBAHASA,415,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303010023,KB-999540,Morfologi bahasa indonesia,416,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010007,KB-541588,Hukum Perdata Islam di Indonesia,297,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010007,KB-541588,Hukum Perdata Islam di Indonesia,297,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2304120103,KB-097738,Hukum keluarga islam di Indonesia,298,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2304010051,KB-387663,HUKUM PERDATA ISLAM DI INDONESIA,297,Agama,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010050,KB-409244,Akuntansi manajemen ( akuntansi manajerial ),657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2303020003,KB-033025,Mereka bilang aku kemlinthi,813,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2303020004,KB-704095,"Seni berbicara kepada siapa saja, kapan saja, di mana saja",808,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2303020004,KB-199349,Mahika,813,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2303090070,KB-830368,new york times bestselling series,813,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2303090072,KB-415856,Cliffs quick review aljabar I,512,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020025,KB-034623,SPSS 24 untuk penelitian dan skripsi,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020025,KB-817130,Statistik jilid 2,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2303020017,KB-015996,Analisis data statistik : sebuah pendekatan praktis pengolahan statistik bermuatan karakter,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2303020013,KB-646492,Analisis data dengan statistika nonparametrik,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2303090071,KB-015996,Analisis data statistik : sebuah pendekatan praktis pengolahan statistik bermuatan karakter,520,Ilmu-ilmu murni,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010034,KB-636151,Akuntansi sektor publik,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020010,KB-514781,Statistika Terapan,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020010,KB-187395,Statistika Untuk Ekonomi Dan Bisnis,330,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020028,KB-696162,Statistika terapan,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020028,KB-696162,Statistika terapan,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020028,KB-696162,Statistika terapan,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020028,KB-034623,SPSS 24 untuk penelitian dan skripsi,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020032,KB-815402,Statistik terapan untuk penelitian ilmu sosial teori & praktik dengan IBM SPSS statistic 21,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2203020032,KB-203393,Panduan lengkap SPSS 26,310,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2105010087,KB-987803,Pertumbuhan & penyelenggaraan pemerintahan desa,321,Ilmu-ilmu sosial,2024-03-05,2024-03-12,Maret,Telah Kembali
2104010029,KB-949658,Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010008,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010008,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010008,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010008,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010008,KB-716164,AKUNTANSI MANAJEMEN,657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2204010008,KB-409244,Akuntansi manajemen ( akuntansi manajerial ),657,Ilmu-ilmu terapan,2024-03-05,2024-03-12,Maret,Telah Kembali
2303050031,KB-994185,Belajar grammar untuk pemula,415,Bahasa,2024-03-05,2024-03-12,Maret,Telah Kembali
2303080095,KB-099788,Seni berkata tidak,808,Kesusastraan,2024-03-05,2024-03-12,Maret,Telah Kembali
2203010082,KB-060286,Statistik Jilid 1,520,Ilmu-ilmu murni,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010006,KB-256144,Ilmu bahasa Indonesia Morfologi: teori dan sejumput problematik terapannya,410,Bahasa,2024-03-04,2024-03-12,Maret,Telah Kembali
2303070087,KB-290050,Morfologi,416,Bahasa,2024-03-04,2024-03-12,Maret,Telah Kembali
2303070087,KB-930910,"Negara paripurna : historisitas, rasionalitas dan aktualitas pancasila",320,Ilmu-ilmu sosial,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010083,KB-290050,Morfologi,416,Bahasa,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010083,KB-930910,"Negara paripurna : historisitas, rasionalitas dan aktualitas pancasila",320,Ilmu-ilmu sosial,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010004,KB-290050,Morfologi,416,Bahasa,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010004,KB-930910,"Negara paripurna : historisitas, rasionalitas dan aktualitas pancasila",320,Ilmu-ilmu sosial,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010046,KB-930910,"Negara paripurna : historisitas, rasionalitas dan aktualitas pancasila",320,Ilmu-ilmu sosial,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010046,KB-237460,Morfologi bahasa indonesia pendekatan proses,416,Bahasa,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010008,KB-237460,Morfologi bahasa indonesia pendekatan proses,416,Bahasa,2024-03-04,2024-03-12,Maret,Telah Kembali
2303010008,KB-930910,"Negara paripurna : historisitas, rasionalitas dan aktualitas pancasila",320,Ilmu-ilmu sosial,2024-03-04,2024-03-12,Maret,Telah Kembali
