ID Anggota;Kode Eksemplar;Judul;Kode Klasifikasi;Nama Klasifikasi;Tanggal Pinjam;Tanggal Kembali;Bulan Peminjaman;Status peminjaman
2003020036;17558;Metode Penelitian Kuantitatif, Kualitatif dan R&D;1;Karya umum;2024-04-17;2024-04-24;April;Telah Kembali
2204010049;55004;Auditing buku 1;657;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2204010055;1236.3.3;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2204010055;321pb3.7;Auditing buku 2;657;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2204010010;13.057.019;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2204010010;a000012;Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik;657;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2304020073;28555;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020060;28556;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020074;42080;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020212;42082;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304130133;47081;Etika bisnis dan profesi;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304130133;u0000141;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304020079;40180;pengantar ilmu ekonomi makro;339;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304020079;1903,1;Etika Bisnis;650;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2304020056;48687;Etika bisnis dan profesi;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020056;35305;ILMU MAKRO EKONOMI;330;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304020072;u0000143;Ekonomika Makro Edisi Revis;330;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304020072;1903,2;Etika Bisnis;650;Ilmu-ilmu terapan;2024-04-17;2024-04-24;April;Telah Kembali
2304020038;33975;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304020038;42081;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020068;42079;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020023;28557;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020023;31920;Etika bisnis dan profesi;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304020096;278mhs3.2;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304130124;316pb3.4;Teori ekonomi mikro suatu pengantar;339;Ilmu-ilmu sosial;2024-04-17;2024-04-24;April;Telah Kembali
2304130124;31922;Etika bisnis dan profesi;174;Filsafat;2024-04-17;2024-04-24;April;Telah Kembali
2304010013;1756,3;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304010015;1406.3.2;ECONOMICS PENGANTAR MIKRO DAN MAKRO;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304010068;33518;ECONOMICS PENGANTAR MIKRO DAN MAKRO EDISI 5;330;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304120169;21802;ECONOMICS PENGANTAR MIKRO DAN MAKRO EDISI 5;330;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304130168;41842;Dasar-dasar akuntansi jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304020152;41840;Dasar-dasar akuntansi jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304130178;41841;Dasar-dasar akuntansi jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204020033;33892;Akuntansi manajerial suatu orientasi praktis;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204020028;42050;Akuntansi manajerial suatu orientasi praktis;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304130151;41843;Dasar-dasar akuntansi jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304120172;33869;EKONOMI MATEMATIKA BISNIS;330;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304120120;49194;Ekonomi makro;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Sedang Dipinjam
2304120120;21063;Believe and acheve!;158;Filsafat;2024-04-16;2024-04-23;April;Sedang Dipinjam
2204010064;24273;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010064;43835;Auditing dan Pelayanan Verifikasi Pendekatan Terpadu Ed 9;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010065;40689;Auditing : pendekatan sektor publik dan privat;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010065;321pb3.4;Auditing buku 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010112;49711;Akuntansi manajemen teori dan aplikasi;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010008;40265;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010060;55003;Auditing buku 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010060;39911;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010007;40275;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010023;2243,1;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010017;18978;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010024;42017;Akuntansi manajerial ed.14 bku 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010039;24172;AKUNTANSI PAJAK ED.2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010039;2243,2;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010010;2243,4;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304120170;50060;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304010069;33870;EKONOMI MATEMATIKA BISNIS;330;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2104010061;42640;Akuntansi keuangan lanjutan (perspektif Indonesia) buku 2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2104010061;781HB3.1;Akuntansi sektor publik di indonesia;658;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2104010061;42244;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204020155;49777;Pulang pergi;813;Kesusastraan;2024-04-16;2024-04-23;April;Telah Kembali
2204020155;50813;Santri pilihan bunda;813;Kesusastraan;2024-04-16;2024-04-23;April;Telah Kembali
2305020059;H004;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2305020059;42695;Pengantar sosiologi;301;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2204010059;322PB3.1;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010059;32063;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010059;A000013;Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010038;A000011;Auditing Konsep dasar dan pedoman pemeriksaan akuntansi publik;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010076;35315;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010076;17338;Auditing buku 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010081;21576;Auditing jilid 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2105050057;32612;Quo vadis politik luar negeri Indonesia;327;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2204010040;27220;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010031;32064;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010031;2665,2;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010037;18979;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010030;49710;Akuntansi manajemen teori dan aplikasi;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2204010033;27221;Akuntansi manajemen : alat pengukuran dan pengambilan keputusan manajerial;658;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304020005;50058;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304020033;41520;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304020014;40947;Ekonomi makro pengantar;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2304020014;50059;Makroekonomi : Teori Pengantar Edisi Ketiga;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2104010050;31940;Akuntansi manajerial ed.14 bku 1;657;Ilmu-ilmu terapan;2024-04-16;2024-04-23;April;Telah Kembali
2304020023;339MHS3.1;Ekonomi Makro;339;Ilmu-ilmu sosial;2024-04-16;2024-04-23;April;Telah Kembali
2305140090;H004.1;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-04-05;2024-04-17;April;Telah Kembali
2305140090;17262;Hukum administrasi;342;Ilmu-ilmu sosial;2024-04-05;2024-04-17;April;Telah Kembali
2303020047;47484;Geometri analitik;516;Ilmu-ilmu murni;2024-04-04;2024-04-17;April;Telah Kembali
2303020047;49002;Mathematics undercover;510;Ilmu-ilmu murni;2024-04-04;2024-04-17;April;Telah Kembali
2303020047;48943;Rumus-rumus cepat matematika sma;510;Ilmu-ilmu murni;2024-04-04;2024-04-17;April;Telah Kembali
2204010112;1624,6;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-04-04;2024-04-17;April;Telah Kembali
2104010061;781HB3.1;Akuntansi sektor publik di indonesia;658;Ilmu-ilmu terapan;2024-04-03;2024-04-15;April;Telah Kembali
2305020070;44440;Hukum administrasi;342;Ilmu-ilmu sosial;2024-04-03;2024-04-15;April;Telah Kembali
2104020127;50329;Metode Penelitian Bisnis;1;Karya umum;2024-04-03;2024-04-15;April;Telah Kembali
2204010064;39911;Akuntansi Manajerial Accounting Managerial;657;Ilmu-ilmu terapan;2024-04-03;2024-04-17;April;Telah Kembali
2204010038;2239,4;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2204010038;1236.3.2;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2204010041;270,11;AKUNTANSI MANAJEMEN EDISI 4 JILID 2;658;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2204010041;32062;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2004010090;40245;Auditing buku 1;657;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2204010035;2239,5;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2304120117;21803;ECONOMICS PENGANTAR MIKRO DAN MAKRO EDISI 5;330;Ilmu-ilmu sosial;2024-04-02;2024-04-15;April;Telah Kembali
2005020022;49844;Kebijakan publik aktor, model dan proses;352;Ilmu-ilmu sosial;2024-04-02;2024-04-15;April;Telah Kembali
2005020022;30493;Dasar-dasar kebijakan publik;352;Ilmu-ilmu sosial;2024-04-02;2024-04-15;April;Telah Kembali
2104020087;46667;Metode Penelitian Kuantitatif;1;Karya umum;2024-04-02;2024-04-15;April;Telah Kembali
2104020087;34217;HUMAN RESOURCE MANAGEMENT;658;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2104020103;45313;Metode penelitian kuantitatif kualitatif dan R&D Best seller;1;Karya umum;2024-04-02;2024-04-15;April;Telah Kembali
2104020103;37867;Manajemen sumber daya manusia;351;Ilmu-ilmu sosial;2024-04-02;2024-04-15;April;Telah Kembali
2104010081;32100;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2205040078;50785;Seni berkata tidak;808;Kesusastraan;2024-04-02;2024-04-15;April;Telah Kembali
2303080095;50357;THE FIRST STUDENT CHOICE TOEFL;425;Bahasa;2024-04-02;2024-04-15;April;Telah Kembali
2303080095;23384;The 1st students choice TOEFL;425;Bahasa;2024-04-02;2024-04-15;April;Telah Kembali
2303080095;31441;Complete english grammar: tata bahasa inggris lengkap;415;Bahasa;2024-04-02;2024-04-15;April;Telah Kembali
2002030017;9786027819207;Cara mudah budidaya rumput laut;639;Ilmu-ilmu terapan;2024-04-02;2024-04-15;April;Telah Kembali
2304020043;0001,1;Makroekonomi;339;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
2304130168;28092;Monitoring terumbu karang bintan;640;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2104010034;21674;akuntasi sektor publik;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2104010034;2244,4;Teori, konsep dan aplikasi Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2104010034;378apbn3.4;Akuntansi sektor publik;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204020132;50735;Si anak spesial;813;Kesusastraan;2024-04-01;2024-04-15;April;Telah Kembali
2204020132;44007;5 Practices of Execution Winner : Langkah Sukses Menerjemahkan Mimpi Pribadi dan Bisnis Anda Menjadi Realitas;650;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010010;2239,2;Akuntansi manajemen jil.1;658;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010024;42017;Akuntansi manajerial ed.14 bku 1;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010024;2243,4;Akuntansi manajemen jilid 2;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010023;40275;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010017;28378;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010097;25365;Akuntansi usaha kecil menengah (UKM);657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010097;33555;akuntasi perusahaan kecil dan menengah;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010097;41283;AKUNTANSI DASAR TEORI DAN PRAKTIK;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204020109;48279;Akuntansi manajemen teori dan aplikasi;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204010060;18979;Akuntansi manajemen edisi 3 revisi;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2104010032;40035;Analisis laporan keuangan : Integrated and comprehensive edition;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204020038;1725,1;Akuntansi manajemen;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204020007;49338;Akuntansi manajemen;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2204020030;764hb3.1;AKUNTANSI MANAJEMEN SISTEM PROSES DAN PEMECAHAN SOSIAL;657;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2203020028;49839;Teori & praktik menulis karya tulis ilmiah;1;Karya umum;2024-04-01;2024-04-15;April;Telah Kembali
2203020028;32423;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2203020010;31302;MENULIS ARTIKEL&KARYA ILMIAH;1;Karya umum;2024-04-01;2024-04-15;April;Telah Kembali
2203020010;33448;Menguasai Statistik parametrik : konsep dan aplikasi dengan SPSS;310;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
2203020010;32379;PENGANTAR RISET OPERASI EDISI 3;651;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
2304130140;49872;Laut bercerita;813;Kesusastraan;2024-04-01;2024-04-15;April;Telah Kembali
190388201102;49915;Metodologi penelitian;1;Karya umum;2024-04-01;2024-04-15;April;Telah Kembali
190388201102;26405;METODE PENELITIAN KUALITATIF;1;Karya umum;2024-04-01;2024-04-15;April;Telah Kembali
190388201102;12.16.2;Pengantar ilmu antropologi;301;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
2305140090;210pb3.2;Pengantar sosiologi;301;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
2305140008;155SM3;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
2305020059;h004;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
2305170074;44599;Penyelesaian Kasus Pertanahan;346;Ilmu-ilmu sosial;2024-04-01;2024-04-15;April;Telah Kembali
190254241027;b040001;Buku Pintar Pemrograman MATLAB;600;Ilmu-ilmu terapan;2024-04-01;2024-04-15;April;Telah Kembali
190254241036;453,11;PENGANTAR OSEANOGRAFI;551;Ilmu-ilmu murni;2024-04-01;2024-04-15;April;Telah Kembali
2204010022;32063;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-05-31;2024-06-07;Mei;Telah Kembali
2204010022;32062;Akuntansi perpajakan ed.2;657;Ilmu-ilmu terapan;2024-05-31;2024-06-07;Mei;Telah Kembali
2204010055;1236.3.2;Akuntansi perpajakan;657;Ilmu-ilmu terapan;2024-05-31;2024-06-07;Mei;Telah Kembali
2305020059;H004.1;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2305140008;155sm3;Hukum administrasi negara;341;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2205010022;42757;Demokrasi dan pemilu di indonesia;322;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2205010022;43128;Mengenal teori-teori politik dari sistem politik sampai korupsi;320;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2205040039;166PB3.3;HUKUM ACARA PERDATA EDISI KELIMA;347;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2003010020;A003001;Apresiasi puisi;811;Kesusastraan;2024-05-31;2024-06-07;Mei;Telah Kembali
2005040011;15.13.1;Metodologi penelitian hukum;340;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2005040011;50832;Metode penelitian hukum normatif dan empiris;340;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2005040001;15.466.1;Penelitian Hukum Ed. Revisi;340;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2005040001;25126;Metode penelitian Hukum;1;Karya umum;2024-05-31;2024-06-07;Mei;Telah Kembali
2005040001;48801;Hukum Pendaftaran Tanah;346;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
190384205029;23132;Media pembelajaran;371;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
190384205029;19987;MEDIA PEMBELAJARAN;371;Ilmu-ilmu sosial;2024-05-31;2024-06-07;Mei;Telah Kembali
2304130117;272HB3.1;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130117;41889;Etika bisnis dan profesi;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130117;41890;Etika bisnis dan profesi;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020165;42163;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020165;42165;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130155;35546;Etika Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130163;42166;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130163;U0040011;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130144;28319;Today's business ethics;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130140;49872;Laut bercerita;813;Kesusastraan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130140;U0040012;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130140;42167;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020050;43776;The Essence Of Business Ethics (Etika Bisnis);174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020050;42079;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020067;28557;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020067;31922;Etika bisnis dan profesi;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304130181;U0040000;Pengantar Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020068;42081;Etika bisnis bagi pelaku bisnis;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020077;33972;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020058;21384;EKONOMI MAKRO;339;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020085;P01410005;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020072;1903,1;Etika Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020072;151,4;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020072;48688;Etika bisnis dan profesi;174;Filsafat;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020079;1903,2;Etika Bisnis;650;Ilmu-ilmu terapan;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020079;P01410001;Pengantar ilmu ekonomi makro( teori & soal );330;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
2304020079;29386;PENGANTAR ILMU EKONOMI EDISI 3;330;Ilmu-ilmu sosial;2024-05-30;2024-06-06;Mei;Telah Kembali
